project_id,city,province,city_confidence,notes,override_source,resolution_class,evidence_url,evidence_type,external_evidence_url,reviewer,review_date
2025_2025_excellence_batch_0005,Beijing,Beijing,exact,location field is direct municipality: 北京,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0006,Beijing,Beijing,exact,location field is direct municipality: 北京,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0007,Beijing,Beijing,exact,location field is direct municipality: 北京,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0008,Beijing,Beijing,exact,location field is direct municipality: 北京,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0009,Beijing,Beijing,exact,location field is direct municipality: 北京,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0010,Beijing,Beijing,exact,location field is direct municipality: 北京,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0011,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0012,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0013,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0014,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0015,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0016,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0017,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0018,Tianjin,Tianjin,exact,location field is direct municipality: 天津,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0019,Handan,Hebei,high,Hansteel Handan. (registry match: 邯钢集团邯宝钢铁),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0020,Hengshui,Hebei,high,Hengshui Laobaigan spirits. (registry match: 河北衡水老白干),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0021,Shijiazhuang,Hebei,high,Jingye steel Shijiazhuang. (registry match: 敬业钢铁),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0022,Cangzhou,Hebei,high,Julong steel pipe Cangzhou. (registry match: 巨龙钢管),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0023,Qinhuangdao,Hebei,high,city from parenthetical in firm name: 秦皇岛,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0024,Taiyuan,Shanxi,high,TISCO Taiyuan. (registry match: 山西太钢不锈钢),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0025,Jincheng,Shanxi,high,Yangmei coal chemical machinery. (registry match: 山西阳煤化工机械),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0026,Taiyuan,Shanxi,high,City token '太原' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0027,Baotou,Inner Mongolia,high,AT&M rare earth Baotou. (registry match: 安泰北方),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0028,Baotou,Inner Mongolia,high,City token '包头' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0029,Ordos,Inner Mongolia,high,Dongjing bio Ordos. (registry match: 内蒙古东景),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0030,Hohhot,Inner Mongolia,high,Yili dairy Hohhot. (registry match: 内蒙古金泽伊利),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0031,Wuhai,Inner Mongolia,high,Xingfa chemical Wuhai. (registry match: 内蒙古兴发),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0032,Anshan,Liaoning,high,Ansteel mining Anshan. (registry match: 鞍钢集团矿业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0033,Benxi,Liaoning,high,Benxi Steel Benxi. (registry match: 本钢板材),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0037,Benxi,Liaoning,high,Shougang boron iron Benxi. (registry match: 辽宁首钢硼铁),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0038,Shenyang,Liaoning,high,City token '沈阳' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0039,Shenyang,Liaoning,high,City token '沈阳' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0040,Shenyang,Liaoning,high,City token '沈阳' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0041,Dalian,Liaoning,high,FAW Dalian diesel. (registry match: 一汽解放大连),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0042,Changchun,Jilin,high,City token '一汽' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0043,Harbin,Heilongjiang,high,city from parenthetical in firm name: 哈尔滨,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0045,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0046,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0047,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0048,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0049,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0050,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0051,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0052,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0053,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0054,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0055,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0056,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0057,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0058,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0059,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0060,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0061,Shanghai,Shanghai,exact,location field is direct municipality: 上海,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0064,Yangzhong,Jiangsu,high,"Daqo electric in Yangzhong, Zhenjiang prefecture. (registry match: 大全集团)",firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0065,Nantong,Jiangsu,high,Wison offshore engineering in Nantong. (registry match: 惠生清洁能源),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0066,Nantong,Jiangsu,high,Dasheng textile in Nantong. (registry match: 江苏大生集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0067,Suzhou,Jiangsu,high,Hengli chemical fiber in Suzhou Wujiang. (registry match: 江苏恒力化纤),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0068,Changzhou,Jiangsu,high,Hengli hydraulic in Changzhou. (registry match: 江苏恒立液压),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0069,Lianyungang,Jiangsu,high,Hengrui pharma in Lianyungang. (registry match: 江苏恒瑞医药),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0070,Nantong,Jiangsu,high,LiFa textile in Nantong. (registry match: 江苏联发纺织),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0071,Nantong,Jiangsu,high,Linyang energy meters in Nantong. (registry match: 江苏林洋能源),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0072,Taizhou,Jiangsu,high,LONGi solar module plant Jiangsu. (registry match: 江苏隆基乐叶),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0073,Zhangjiagang,Jiangsu,high,Shagang steel in Zhangjiagang. (registry match: 江苏沙钢集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0074,Liyang,Jiangsu,high,"Shangshang cable in Liyang, Changzhou area. (registry match: 江苏上上电缆)",firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0075,Changzhou,Jiangsu,high,CATL/Contemporary Amperex era plant Changzhou. (registry match: 江苏时代新能源),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0076,Taizhou,Jiangsu,high,Pacific precision forging in Taizhou. (registry match: 江苏太平洋精锻),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0077,Taizhou,Jiangsu,high,Xingda steel cord in Taizhou. (registry match: 江苏兴达钢帘线),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0078,Zhangjiagang,Jiangsu,high,Yonggang steel Zhangjiagang. (registry match: 江苏永钢集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0079,Nantong,Jiangsu,high,Yangnong chemical in Nantong. (registry match: 江苏优嘉植物保护),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0080,Nantong,Jiangsu,high,ZTT fiber optic in Nantong. (registry match: 江苏中天科技),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0081,Jiangyin,Jiangsu,high,City token '江阴' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0082,Zhenjiang,Jiangsu,high,Gold East Paper in Zhenjiang. (registry match: 金东纸业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0083,Suzhou,Jiangsu,high,City token '金宏气体' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0084,Yancheng,Jiangsu,high,city from parenthetical in firm name: 盐城,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0085,Nanjing,Jiangsu,high,City token '南京' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0086,Suzhou,Jiangsu,high,city from parenthetical in firm name: 苏州,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0087,Huai'an,Jiangsu,high,city from parenthetical in firm name: 淮安,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0090,Nantong,Jiangsu,high,Tongfu microelectronics Nantong. (registry match: 通富微电子),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0091,Nanjing,Jiangsu,high,city from parenthetical in firm name: 南京,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0092,Jiaxing,Jiangsu,high,Xinfengming fiber Jiaxing. (registry match: 新凤鸣),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0093,Xuzhou,Jiangsu,high,XCMG construction machinery Xuzhou. (registry match: 徐工集团工程机械),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0094,Yancheng,Jiangsu,high,City token '盐城' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0095,Yangzhou,Jiangsu,high,City token '扬州' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0096,Yangzhou,Jiangsu,high,City token '扬州' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0097,Wuxi,Jiangsu,high,Envision Energy Wuxi. (registry match: 远景能源),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0098,Nantong,Jiangsu,high,City token '招商局重工' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0099,Changzhou,Jiangsu,high,CALB battery Changzhou. (registry match: 中创新航),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0100,Lianyungang,Jiangsu,high,Zhongfu Shenying carbon fiber. (registry match: 中复神鹰碳纤维),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0101,Nanjing,Jiangsu,high,City token '金陵分公司' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0102,Nantong,Jiangsu,high,city from parenthetical in firm name: 南通,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0103,Nantong,Jiangsu,high,city from parenthetical in firm name: 南通,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0104,Nantong,Jiangsu,high,ZTT submarine cable Nantong. (registry match: 中天科技海缆),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0105,Nanjing,Jiangsu,high,city from parenthetical in firm name: 南京,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0106,Ningbo,Zhejiang,high,IKD die casting Ningbo. (registry match: 爱柯迪),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0107,Ningbo,Zhejiang,high,Deli office supplies Ningbo. (registry match: 得力集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0108,Ningbo,Zhejiang,high,Gongniu electrical Ningbo. (registry match: 公牛集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0109,Hangzhou,Zhejiang,high,2024 annual report mirror lists registered address 杭州经济技术开发区11号大街113号 and office address 杭州上城区东宁路599号.,external_verification_queue,external_evidence_verified,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11039301&stockid=603816,company_annual_report,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11039301&stockid=603816,,
2025_2025_excellence_batch_0111,Hangzhou,Zhejiang,high,Official Holley contact page; Hangzhou address五常大道181号.,external_verification_queue,external_evidence_verified,https://www.holley.cn/contact.html,company_site_registry,https://www.holley.cn/contact.html,,
2025_2025_excellence_batch_0112,Ningbo,Zhejiang,high,city from parenthetical in firm name: 宁波,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0113,Quzhou,Zhejiang,high,Juhua chemical Quzhou. (registry match: 巨化集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0114,Ningbo,Zhejiang,high,Consinee cashmere Ningbo. (registry match: 康赛妮集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0115,Wenzhou,Zhejiang,high,Leo pump Wenzhou. (registry match: 利欧集团浙江泵业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0121,Jiaxing,Zhejiang,high,Tongkun polyester Jiaxing. (registry match: 桐昆集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0122,Shaoxing,Zhejiang,high,Wolong electric Shaoxing. (registry match: 卧龙电气驱动),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0123,Ningbo,Zhejiang,high,Youngor apparel Ningbo. (registry match: 雅戈尔服装),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0124,Hangzhou,Zhejiang,high,Company/news EIA disclosure states project/company location in 杭州钱塘区临江工业园/临江高新技术产业园.,external_verification_queue,external_evidence_verified,https://www.transfarchem.com/index.php/newsinfo/index/439.html,industrial_park_page,https://www.transfarchem.com/index.php/newsinfo/index/439.html,,
2025_2025_excellence_batch_0125,Hangzhou,Zhejiang,high,Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Official contact page lists company address in 杭州市萧山区. Strong corporate-location evidence. Annual report also available via Sina mirror.,external_verification_queue,external_evidence_verified,https://www.sdpack.cn/Contact,company_site_registry,https://www.sdpack.cn/Contact,,
2025_2025_excellence_batch_0126,Huzhou,Zhejiang,high,Jiuli special steel Huzhou. (registry match: 浙江久立特材),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0127,Jinhua,Zhejiang,high,Lithium battery Jinhua. (registry match: 浙江锂威能源),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
